city,state_id,county_name,lat,lng,population
Bloomdale,OH,Wood,41.1716,-83.5534,680
Pinckard,AL,Dale,31.3173,-85.5430,679
Quentin,PA,Lebanon,40.2830,-76.4363,679
Rawson,OH,Hancock,40.9569,-83.7851,679
Pleasant Hope,MO,Polk,37.4650,-93.2743,679
Kersey,PA,Elk,41.3570,-78.6101,679
Ramona,OK,Washington,36.5367,-95.9264,678
Chatham,LA,Jackson,32.3096,-92.4522,678
Lakeside,OH,Ottawa,41.5407,-82.7534,678
Lakeside,IA,Buena Vista,42.6174,-95.1775,678
Paragonah,UT,Iron,37.8853,-112.7707,678
Thorntonville,TX,Ward,31.5789,-102.9221,678
Jetmore,KS,Hodgeman,38.0301,-99.9098,678
Sanderson,TX,Terrell,30.1508,-102.4079,678
Grey Forest,TX,Bexar,29.6171,-98.6835,677
Cannondale,CT,Western Connecticut,41.2161,-73.4252,677
Timber Lake,SD,Dewey,45.4294,-101.0715,677
Santa Clara,TX,Guadalupe,29.5911,-98.1614,677
Robbinsville,NC,Graham,35.3217,-83.8094,677
Wingo,KY,Graves,36.6422,-88.7395,676
Calumet,MI,Houghton,47.2478,-88.4535,676
Overton,NE,Dawson,40.7405,-99.5374,676
Chaires,FL,Leon,30.4421,-84.1269,676
Remington,OH,Hamilton,39.2288,-84.3223,676
Shiloh,GA,Harris,32.8115,-84.6989,676
East Galesburg,IL,Knox,40.9429,-90.3109,676
Diamondville,WY,Lincoln,41.7772,-110.5357,676
Saluda,NC,Polk,35.2375,-82.3469,676
Port Austin,MI,Huron,44.0431,-82.9945,676
Freeport,OH,Harrison,40.2109,-81.2686,676
Purple Sage,WY,Sweetwater,41.5515,-109.3199,676
Weiner,AR,Poinsett,35.6197,-90.9054,675
Crooked Creek,WV,Logan,37.8839,-81.9747,675
Millington,IL,LaSalle,41.5623,-88.6024,675
Crenshaw,MS,Panola,34.5047,-90.1946,675
Cambalache,PR,Canóvanas,18.3577,-65.8841,675
Caseville,MI,Huron,43.9416,-83.2734,675
Ellendale,DE,Sussex,38.8102,-75.4250,675
Arizona Village,AZ,Mohave,34.8546,-114.5895,675
Flint Creek,OK,Delaware,36.1765,-94.7436,675
Trenton,TX,Fannin,33.4272,-96.3409,675
Mosier,OR,Wasco,45.6850,-121.3951,675
Belleplain,NJ,Cape May,39.2662,-74.8672,675
Humboldt,SD,Minnehaha,43.6447,-97.0745,674
Pine Valley,NY,Chemung,42.2272,-76.8470,674
Marion,MI,Osceola,44.1006,-85.1438,674
Columbia,NC,Tyrrell,35.9200,-76.2421,674
Martin,LA,Red River,32.0982,-93.2193,674
Yaurel,PR,Arroyo,18.0300,-66.0560,674
Buena,WA,Yakima,46.4277,-120.3183,674
Avon,SD,Bon Homme,43.0052,-98.0593,673
Woodhull,IL,Henry,41.1784,-90.3221,673
Red Creek,NY,Wayne,43.2488,-76.7225,673
Qulin,MO,Butler,36.5977,-90.2522,673
East Bernstadt,KY,Laurel,37.1923,-84.1209,673
Garza-Salinas II,TX,Starr,26.3518,-98.7595,673
Brookside,OH,Belmont,40.0708,-80.7607,673
Hokah,MN,Houston,43.7599,-91.3498,673
Parkway,MO,Franklin,38.3361,-90.9712,673
Lidgerwood,ND,Richland,46.0738,-97.1451,673
Midland,MD,Allegany,39.5896,-78.9486,673
Pennsbury Village,PA,Allegheny,40.4283,-80.1011,672
Solis,TX,Cameron,26.1708,-97.8440,672
Newborn,GA,Newton,33.5164,-83.6959,672
St. Stephen,MN,Stearns,45.7010,-94.2742,672
Aquasco,MD,Prince George's,38.5913,-76.7074,672
Edgeley,ND,LaMoure,46.3625,-98.7126,672
Gouldsboro,PA,Wayne,41.2429,-75.4449,671
Chippewa Lake,OH,Medina,41.0737,-81.9047,671
Ethridge,TN,Lawrence,35.3218,-87.3013,671
Findlay,IL,Shelby,39.5223,-88.7546,671
Murrayville,IL,Morgan,39.5817,-90.2518,671
Hershey,NE,Lincoln,41.1602,-100.9985,671
Oak Grove,TX,Kaufman,32.5327,-96.3186,671
Lawrenceville,PA,Tioga,41.9959,-77.1304,671
Friendship,TN,Crockett,35.9084,-89.2414,671
Redwater,MS,Leake,32.7835,-89.5559,671
Johnson Siding,SD,Pennington,44.0846,-103.4380,671
East Williston,FL,Levy,29.3883,-82.4165,671
Waelder,TX,Gonzales,29.6943,-97.2972,671
Cross Keys,PA,Blair,40.4458,-78.4293,671
Lake Saint Clair,MO,Franklin,38.3227,-90.9986,670
Stanton,IA,Montgomery,40.9812,-95.1027,670
Nassawadox,VA,Northampton,37.4762,-75.8591,670
Avon,IL,Fulton,40.6620,-90.4352,670
Bird-in-Hand,PA,Lancaster,40.0373,-76.1863,670
Smelterville,ID,Shoshone,47.5426,-116.1775,670
Mecca,IN,Parke,39.7271,-87.3315,670
Pasadena Park,MO,St. Louis,38.7110,-90.2974,670
Vanleer,TN,Dickson,36.2358,-87.4446,670
McCartys Village,NM,Cibola,35.0614,-107.6634,670
San Ildefonso Pueblo,NM,Santa Fe,35.8955,-106.1225,670
Pomfret,MD,Charles,38.5699,-77.0304,670
New Florence,PA,Westmoreland,40.3790,-79.0751,670
Chatom,AL,Washington,31.4691,-88.2460,669
North Powder,OR,Union,45.0300,-117.9205,669
Wallace,SC,Marlboro,34.7201,-79.8479,669
Lake City,MI,Missaukee,44.3297,-85.2085,669
Lakeville,IN,St. Joseph,41.5286,-86.2745,669
Launiupoko,HI,Maui,20.8541,-156.6424,669
Cherry Tree,OK,Adair,35.7454,-94.6428,669
Fonda,IA,Pocahontas,42.5817,-94.8455,668
Coward,SC,Florence,33.9721,-79.7490,668
Mount Morris,PA,Greene,39.7342,-80.0755,668
Milner,GA,Lamar,33.1176,-84.1931,668
Corbin City,NJ,Atlantic,39.3046,-74.7199,668
Center City,MN,Chisago,45.3942,-92.8142,668
Bancroft,IA,Kossuth,43.2929,-94.2175,668
Delleker,CA,Plumas,39.8102,-120.4968,668
Colbert,GA,Madison,34.0370,-83.2139,667
Stonington,IL,Christian,39.6385,-89.1921,667
Dennisville,NJ,Cape May,39.2018,-74.8217,667
East Cathlamet,WA,Wahkiakum,46.1956,-123.3588,667
Leeton,MO,Johnson,38.5834,-93.6953,667
Bendersville,PA,Adams,39.9815,-77.2494,667
Shipman,IL,Macoupin,39.1203,-90.0452,667
Ingold,NC,Sampson,34.8313,-78.3497,667
Coldwater,KS,Comanche,37.2582,-99.3378,667
Cinco Bayou,FL,Okaloosa,30.4222,-86.6096,666
The Lakes,MN,Murray,44.1359,-95.7083,666
Yankeetown,FL,Levy,29.0334,-82.7326,666
Brookfield,NJ,Warren,40.8163,-75.0645,666
Woolrich,PA,Clinton,41.1865,-77.3738,666
Wolsey,SD,Beadle,44.4105,-98.4738,666
Pennville,IN,Jay,40.4919,-85.1470,666
Stebbins,AK,Nome,63.4705,-162.2599,666
Sawmill,AZ,Apache,35.8924,-109.1538,666
Lexington,AL,Lauderdale,34.9652,-87.3735,665
Bishopville,MD,Worcester,38.4413,-75.2092,665
Palestine,AR,St. Francis,34.9696,-90.9068,665
Loghill Village,CO,Ouray,38.1994,-107.7754,665
St. Paul,KS,Neosho,37.5186,-95.1742,665
Cascade,WI,Sheboygan,43.6599,-88.0070,665
Santa Margarita,CA,San Luis Obispo,35.3895,-120.6081,665
Powhatan,VA,Powhatan,37.5427,-77.9267,665
Mettawa,IL,Lake,42.2445,-87.9197,665
Takilma,OR,Josephine,42.0409,-123.6223,665
Polkville,MS,Smith,32.1909,-89.6960,664
Buffalo Lake,MN,Renville,44.7368,-94.6170,664
Tyrone,NM,Grant,32.7099,-108.3028,664
Ozark Acres,AR,Sharp,36.3000,-91.3871,664
Canistota,SD,McCook,43.5978,-97.2926,664
Bella Villa,MO,St. Louis,38.5436,-90.2855,664
Mackinac Island,MI,Mackinac,45.8593,-84.6253,663
Glenwood,NE,Buffalo,40.7555,-99.0810,663
Gilmore City,IA,Humboldt,42.7268,-94.4368,663
Sharpsville,IN,Tipton,40.3797,-86.0869,663
Harrah,WA,Yakima,46.4061,-120.5410,663
Elysian,MN,Le Sueur,44.2067,-93.6764,663
Downs,KS,Osborne,39.5045,-98.5472,663
Hungry Horse,MT,Flathead,48.3843,-114.0652,663
Cynthiana,IN,Posey,38.1872,-87.7086,663
Holiday Hills,IL,McHenry,42.2978,-88.2292,662
Gouglersville,PA,Berks,40.2702,-76.0192,662
Carlsbad,TX,Tom Green,31.6112,-100.6406,662
Minong,WI,Washburn,46.0978,-91.8263,662
Glen Ullin,ND,Morton,46.8120,-101.8333,662
Kiowa,OK,Pittsburg,34.7230,-95.9025,662
Myton,UT,Duchesne,40.1933,-110.0624,662
Charlotte Court House,VA,Charlotte,37.0563,-78.6377,662
Wylandville,PA,Washington,40.2099,-80.1263,662
Duck,NC,Dare,36.1836,-75.7559,662
South Coffeyville,OK,Nowata,36.9921,-95.6219,662
Marion,LA,Union,32.8997,-92.2405,661
Adair,OK,Mayes,36.4365,-95.2734,661
Cherry Valley,AR,Cross,35.4028,-90.7536,661
Trimble,MO,Clinton,39.4761,-94.5619,661
Dry Tavern,PA,Greene,39.9399,-80.0095,661
Stewartsville,NJ,Warren,40.6889,-75.1022,661
Ida,MI,Monroe,41.9063,-83.5719,661
Lake View,SC,Dillon,34.3405,-79.1664,661
Meeteetse,WY,Park,44.1543,-108.8612,661
Wallace Ridge,LA,Catahoula,31.6849,-91.8321,660
Warwick,GA,Worth,31.8298,-83.9206,660
Corinne,WV,Wyoming,37.5710,-81.3614,660
White Haven,MT,Lincoln,48.3478,-115.5160,660
Moreland,GA,Coweta,33.2861,-84.7699,660
Bethlehem,GA,Barrow,33.9368,-83.7102,660
Walkerville,MT,Silver Bow,46.0366,-112.5396,660
Honeoye,NY,Ontario,42.7885,-77.5125,660
Sunsites,AZ,Cochise,31.9410,-109.8394,660
Gaylordsville,CT,Western Connecticut,41.6410,-73.4826,659
Claysville,PA,Washington,40.1199,-80.4131,659
Rough and Ready,CA,Nevada,39.2340,-121.1381,659
Blanchardville,WI,Lafayette,42.8094,-89.8606,659
Hay Springs,NE,Sheridan,42.6833,-102.6897,659
Emily,MN,Crow Wing,46.7601,-93.9665,659
North Philipsburg,PA,Centre,40.9092,-78.2087,659
Lake of the Woods,IN,Marshall,41.4241,-86.2289,658
Dahlgren Center,VA,King George,38.3400,-77.0324,658
Trimont,MN,Martin,43.7611,-94.7162,658
Molena,GA,Pike,33.0122,-84.5006,658
New England,ND,Hettinger,46.5408,-102.8669,658
Titusville,NY,Dutchess,41.6663,-73.8633,658
Onida,SD,Sully,44.7049,-100.0675,658
Jasper,OR,Lane,43.9892,-122.9100,658
Walden,CO,Jackson,40.7316,-106.2814,658
Alden,MN,Freeborn,43.6695,-93.5735,658
Washburn,IA,Black Hawk,42.4111,-92.2685,658
Mount Sidney,VA,Augusta,38.2586,-78.9654,657
Verplanck,NY,Westchester,41.2552,-73.9621,657
Paris,PA,Washington,40.4104,-80.5067,657
Sabin,MN,Clay,46.7814,-96.6542,657
Onalaska,WA,Lewis,46.5782,-122.7114,657
Varna,NY,Tompkins,42.4525,-76.4383,657
Smallwood,NY,Sullivan,41.6606,-74.8159,657
North Middletown,KY,Bourbon,38.1425,-84.1102,657
Peterstown,WV,Monroe,37.3991,-80.7950,657
Morris Run,PA,Tioga,41.6773,-77.0180,657
Fabrica,TX,Maverick,28.7446,-100.4934,657
Sardis,AR,Saline,34.5330,-92.4067,657
Greenevers,NC,Duplin,34.8271,-77.9251,657
Queen City,MO,Schuyler,40.4126,-92.5663,656
Loleta,CA,Humboldt,40.6408,-124.2225,656
Alta,WY,Teton,43.7737,-111.0312,656
Elsah,IL,Jersey,38.9541,-90.3553,655
Adams,TN,Robertson,36.5828,-87.0651,655
Reynolds,IN,White,40.7492,-86.8743,655
Hilltop,WV,Fayette,37.9392,-81.1526,655
Poplar,MT,Roosevelt,48.1105,-105.1969,655
Wauzeka,WI,Crawford,43.0851,-90.8995,655
Glasgow,OR,Coos,43.4371,-124.1961,655
Kevil,KY,Ballard,37.0842,-88.8829,655
Bettsville,OH,Seneca,41.2440,-83.2338,655
Forest Junction,WI,Calumet,44.2139,-88.1496,655
Hooversville,PA,Somerset,40.1504,-78.9132,655
Unity,SC,Lancaster,34.8024,-80.6936,655
Alger,WA,Skagit,48.6175,-122.3368,655
Brighton,IA,Washington,41.1747,-91.8212,655
Washington Boro,PA,Lancaster,40.0017,-76.4671,655
Conway,MO,Laclede,37.5057,-92.8312,654
Retreat,TX,Navarro,32.0507,-96.4787,654
Sunfield,MI,Eaton,42.7612,-84.9952,654
Bell Buckle,TN,Bedford,35.5908,-86.3538,654
Cascade,MT,Cascade,47.2769,-111.7026,654
Maybee,MI,Monroe,42.0125,-83.5096,654
Heuvelton,NY,St. Lawrence,44.6170,-75.4047,654
Alba,MO,Jasper,37.2372,-94.4176,654
Byron,MI,Shiawassee,42.8239,-83.9467,654
Corsica,SD,Douglas,43.4223,-98.4073,654
Asherton,TX,Dimmit,28.4461,-99.7604,654
Elgin,ND,Grant,46.4014,-101.8474,654
Accord,NY,Ulster,41.7972,-74.2319,654
Black Eagle,MT,Cascade,47.5270,-111.2670,654
Radcliffe,IA,Hardin,42.3177,-93.4343,654
Quebrada Prieta,PR,Canóvanas,18.2943,-65.9037,654
Roosevelt Estates,AZ,Gila,33.6201,-110.9997,654
Selma,OR,Josephine,42.2797,-123.6151,654
Glenwood,UT,Sevier,38.7625,-111.9876,653
Jefferson,WV,Kanawha,38.3702,-81.7710,653
Van Horne,IA,Benton,42.0083,-92.0897,653
Stateline,NV,Douglas,38.9678,-119.9440,653
Harleyville,SC,Dorchester,33.2130,-80.4478,653
Parma,MI,Jackson,42.2633,-84.5793,653
Rauchtown,PA,Clinton,41.1261,-77.2364,653
Portal,GA,Bulloch,32.5383,-81.9297,653
East Millstone,NJ,Somerset,40.5011,-74.5661,653
Ranshaw,PA,Northumberland,40.7856,-76.5172,652
Copenhagen,NY,Lewis,43.8934,-75.6726,652
Riverview,VA,Wise,36.9326,-82.4846,652
Screven,GA,Wayne,31.4840,-82.0171,652
Trail,OR,Jackson,42.6567,-122.8135,652
Blairstown,IA,Benton,41.9060,-92.0821,652
Tyronza,AR,Poinsett,35.4868,-90.3560,652
Hickory,PA,Washington,40.2957,-80.3052,652
Port Gibson,NY,Ontario,43.0334,-77.1569,652
Coalville,IA,Webster,42.4407,-94.1192,652
Oak Creek,CO,Routt,40.2741,-106.9575,652
Reedsville,WV,Preston,39.5103,-79.8005,652
Margaretville,NY,Delaware,42.1458,-74.6503,651
Fountain Lake,AR,Garland,34.6099,-92.9197,651
Addison,AL,Winston,34.2017,-87.1765,651
Camden,IN,Carroll,40.6099,-86.5392,651
Arlee,MT,Lake,47.1678,-114.0838,651
Shindler,SD,Lincoln,43.4676,-96.6354,651
Amagansett,NY,Suffolk,40.9841,-72.1329,651
Beach City,OH,Stark,40.6531,-81.5795,650
Randolph,MS,Pontotoc,34.1810,-89.1677,650
Arivaca Junction,AZ,Pima,31.7390,-111.0738,650
Paoli,OK,Garvin,34.8265,-97.2627,650
Thaxton,MS,Pontotoc,34.3071,-89.1745,650
East Vandergrift,PA,Westmoreland,40.5973,-79.5630,650
Chesterfield,TN,Henderson,35.6468,-88.2700,650
Arcadia,OH,Hancock,41.1079,-83.5147,650
Ossipee,NC,Alamance,36.1678,-79.5135,650
Sunrise Shores,TX,Henderson,32.1801,-95.5056,650
Dana,IN,Vermillion,39.8072,-87.4945,650
Amana,IA,Iowa,41.8036,-91.8753,650
Duncan,NE,Platte,41.3904,-97.4928,650
Bairdford,PA,Allegheny,40.6279,-79.8813,650
Whitesville,KY,Daviess,37.6830,-86.8701,649
New Goshen,IN,Vigo,39.5830,-87.4646,649
Isleton,CA,Sacramento,38.1617,-121.6051,649
Deerwood,MN,Crow Wing,46.4729,-93.9000,649
Grazierville,PA,Blair,40.6576,-78.2713,649
Acomita Lake,NM,Cibola,35.0658,-107.6165,649
White Hall,AL,Lowndes,32.2993,-86.7148,649
Grand Ridge,IL,LaSalle,41.2361,-88.8310,649
Taylor,AR,Columbia,33.0998,-93.4618,649
Englewood,PA,Schuylkill,40.7814,-76.2449,649
Ivalee,AL,Etowah,34.0372,-86.1472,649
Bell Arthur,NC,Pitt,35.5912,-77.5127,649
Hindman,KY,Knott,37.3350,-82.9819,648
Crystal Beach,NY,Ontario,42.8095,-77.2582,648
Pateros,WA,Okanogan,48.0536,-119.8995,648
Freedom Plains,NY,Dutchess,41.6695,-73.7974,648
Murray,IA,Clarke,41.0413,-93.9488,648
Castalian Springs,TN,Sumner,36.4012,-86.3067,648
Ideal,GA,Macon,32.3726,-84.1894,648
Payne Springs,TX,Henderson,32.2872,-96.0892,648
Blue Berry Hill,TX,Bee,28.3855,-97.7921,648
Randall,MN,Morrison,46.0887,-94.5007,647
Villa Heights,VA,Henry,36.6981,-79.8994,647
Van Buren,OH,Hancock,41.1387,-83.6494,647
Eads,CO,Kiowa,38.4814,-102.7797,647
Alton,MO,Oregon,36.6901,-91.3947,647
Armour,SD,Douglas,43.3190,-98.3448,647
Pavo,GA,Thomas,30.9597,-83.7380,647
Paradise Park,CA,Santa Cruz,37.0062,-122.0425,647
Mackinaw City,MI,Emmet,45.7751,-84.7479,647
Ravine,PA,Schuylkill,40.5686,-76.3937,647
Waynesfield,OH,Auglaize,40.6024,-83.9739,646
Woodlawn,IL,Jefferson,38.3283,-89.0345,646
Cushing,TX,Nacogdoches,31.8126,-94.8412,646
Big Delta,AK,Southeast Fairbanks,64.1486,-145.7453,646
Pilot Grove,MO,Cooper,38.8736,-92.9126,646
Josephville,MO,St. Charles,38.8293,-90.7869,646
Hudson,IN,Steuben,41.5318,-85.0840,646
Blende,CO,Pueblo,38.2470,-104.5714,646
Campbellsburg,IN,Washington,38.6514,-86.2613,646
Camp Douglas,WI,Juneau,43.9197,-90.2697,646
Fairfield,OK,Adair,35.8407,-94.6061,646
Cash,SC,Chesterfield,34.6197,-79.8895,645
Prewitt,NM,McKinley,35.3682,-108.0748,645
Elliott,MS,Grenada,33.6913,-89.7525,645
Jerome,PA,Somerset,40.2136,-78.9809,645
Walnut Grove,MS,Leake,32.5931,-89.4578,645
Mayking,KY,Letcher,37.1336,-82.7730,645
Rivergrove,OR,Clackamas,45.3851,-122.7330,645
Strattanville,PA,Clarion,41.2025,-79.3269,645
Misenheimer,NC,Stanly,35.4819,-80.2870,645
Center Point,LA,Avoyelles,31.2524,-92.2099,645
Powers,OR,Coos,42.8859,-124.0734,645
Hutsonville,IL,Crawford,39.1085,-87.6606,645
Pineview,GA,Wilcox,32.1084,-83.5029,645
Burke,SD,Gregory,43.1827,-99.2923,645
Chief Lake,WI,Sawyer,45.9209,-91.3303,645
Middle Point,OH,Van Wert,40.8556,-84.4462,645
Millington,MD,Kent,39.2629,-75.8360,645
Atlanta,MI,Montmorency,45.0012,-84.1513,645
Golden City,MO,Barton,37.3931,-94.0942,644
Woodbourne,NY,Sullivan,41.7610,-74.5978,644
Hollow Creek,KY,Jefferson,38.1526,-85.6244,644
Sankertown,PA,Cambria,40.4714,-78.5919,644
Kimball,MN,Stearns,45.3143,-94.3008,644
Effingham,KS,Atchison,39.5228,-95.3969,644
Grand Isle,LA,Jefferson,29.2135,-90.0308,644
Groveland,CA,Tuolumne,37.8325,-120.2392,644
Wickett,TX,Ward,31.5673,-103.0060,644
Parker,ID,Fremont,43.9584,-111.7587,643
Livingston Wheeler,NM,Eddy,32.3944,-104.1981,643
Paxton,NE,Keith,41.1235,-101.3522,643
Renaissance at Monroe,NJ,Middlesex,40.2634,-74.4807,643
Old Fort,NC,McDowell,35.6305,-82.1777,643
Hilltop,OH,Trumbull,41.1627,-80.7408,643
Fielding,UT,Box Elder,41.8127,-112.1173,643
Centerville,LA,St. Mary,29.7558,-91.4280,643
Hillsboro,IN,Fountain,40.1089,-87.1577,643
Navajo Mountain,UT,San Juan,37.0470,-110.7900,643
Stockton Bend,TX,Hood,32.4750,-97.7611,643
Parker,PA,Armstrong,41.0907,-79.6846,642
Palmyra,NE,Otoe,40.7057,-96.3922,642
Selby,SD,Walworth,45.5057,-100.0329,642
Mangham,LA,Richland,32.3094,-91.7794,642
West Point,CA,Calaveras,38.4060,-120.5365,642
Tortugas,NM,Doña Ana,32.2697,-106.7546,642
Wall Lake,IA,Sac,42.2675,-95.0932,641
Muddy,MT,Big Horn,45.5798,-106.7754,641
Morris,IN,Ripley,39.2823,-85.1775,641
Boyle,MS,Bolivar,33.7065,-90.7249,641
Lakeville,CT,Northwest Hills,41.9595,-73.4485,641
Udall,KS,Cowley,37.3889,-97.1177,641
Mocanaqua,PA,Luzerne,41.1407,-76.1367,641
Mount Bethel,PA,Northampton,40.9048,-75.1116,641
Amanda,OH,Fairfield,39.6501,-82.7414,640
La Crosse,IN,LaPorte,41.3177,-86.8896,640
Chaumont,NY,Jefferson,44.0676,-76.1302,640
Dearing,GA,McDuffie,33.4149,-82.3852,640
West Hamlin,WV,Lincoln,38.2802,-82.1940,640
Holton,IN,Ripley,39.0752,-85.3847,640
Willsboro Point,NY,Essex,44.4246,-73.3807,640
New Lothrop,MI,Shiawassee,43.1168,-83.9693,640
Rowlesburg,WV,Preston,39.3483,-79.6764,640
Star Lake,NY,St. Lawrence,44.1613,-75.0363,640
Pryor,MT,Big Horn,45.4125,-108.5291,639
Berlin,GA,Colquitt,31.0680,-83.6232,639
New Springfield,OH,Mahoning,40.9183,-80.6031,639
Hatton,ND,Traill,47.6369,-97.4584,639
Mer Rouge,LA,Morehouse,32.7767,-91.7949,639
Summit,AR,Marion,36.2522,-92.6886,639
Lily Lake,WI,Kenosha,42.5629,-88.2130,639
Glen Park,NY,Jefferson,44.0016,-75.9548,639
Ochlocknee,GA,Thomas,30.9751,-84.0517,639
Fairfield,PA,Adams,39.7891,-77.3698,638
Fort White,FL,Columbia,29.9224,-82.7135,638
Thayer,IL,Sangamon,39.5404,-89.7580,638
Cove,OR,Union,45.2964,-117.8102,638
Milnor,ND,Sargent,46.2604,-97.4575,638
D'Hanis,TX,Medina,29.3305,-99.2753,638
McKenna,WA,Pierce,46.9365,-122.5501,638
Plankinton,SD,Aurora,43.7155,-98.4837,637
Fulton,CA,Sonoma,38.4937,-122.7734,637
La Fargeville,NY,Jefferson,44.1960,-75.9627,637
Attica,OH,Seneca,41.0634,-82.8873,637
Marquette,KS,McPherson,38.5555,-97.8344,637
Fox Chase,KY,Bullitt,38.0460,-85.6911,637
Melrose,WI,Jackson,44.1316,-90.9969,637
Magnolia,KY,Larue,37.4500,-85.7401,637
Beatty,NV,Nye,36.9474,-116.7337,637
Sun River Terrace,IL,Kankakee,41.1254,-87.7337,637
Ochelata,OK,Washington,36.6021,-95.9725,637
Muir,MI,Ionia,42.9973,-84.9359,637
Parmelee,SD,Todd,43.3241,-101.0410,637
Tierra Amarilla,NM,Rio Arriba,36.7061,-106.5599,637
Mamers,NC,Harnett,35.4160,-78.9390,636
Dierks,AR,Howard,34.1200,-94.0173,636
Garysburg,NC,Northampton,36.4479,-77.5603,636
Clarkrange,TN,Fentress,36.1857,-85.0096,636
Westmoreland,KS,Pottawatomie,39.3941,-96.4137,636
Yates City,IL,Knox,40.7776,-90.0139,636
Fincastle,VA,Botetourt,37.5006,-79.8749,636
Ashley,ND,McIntosh,46.0347,-99.3736,636
Cedarville,NJ,Cumberland,39.3382,-75.2068,636
Daufuskie Island,SC,Beaufort,32.1181,-80.8656,636
Corinna,ME,Penobscot,44.9223,-69.2628,636
Woodmere,OH,Cuyahoga,41.4598,-81.4799,635
Batavia,IA,Jefferson,40.9949,-92.1673,635
Langeloth,PA,Washington,40.3631,-80.4138,635
Sharon Springs,NY,Schoharie,42.7930,-74.6128,635
Alexis,NC,Gaston,35.3968,-81.1190,635
Francisco,IN,Gibson,38.3327,-87.4481,635
Culbertson,NE,Hitchcock,40.2284,-100.8351,635
Idamay,WV,Marion,39.4930,-80.2572,635
Danville,WV,Boone,38.0808,-81.8342,634
Clearbrook,MN,Clearwater,47.6962,-95.4293,634
Olustee,OK,Jackson,34.5477,-99.4241,634
Nucla,CO,Montrose,38.2668,-108.5487,634
Paris,ID,Bear Lake,42.2273,-111.4032,634
South Hills,MT,Jefferson,46.5564,-111.9975,634
What Cheer,IA,Keokuk,41.3997,-92.3547,634
Merigold,MS,Bolivar,33.8392,-90.7264,634
Paauilo,HI,Hawaii,20.0398,-155.3708,634
Jonesport,ME,Washington,44.5338,-67.6152,634
Byromville,GA,Dooly,32.2017,-83.9072,633
Brent,OK,Sequoyah,35.3640,-94.7880,633
Cordova,IL,Rock Island,41.6775,-90.3218,633
Doyline,LA,Webster,32.5250,-93.4118,633
Mooringsport,LA,Caddo,32.6824,-93.9605,633
Walnut,MS,Tippah,34.9497,-88.9236,633
Welch,OK,Craig,36.8743,-95.0946,633
Murdo,SD,Jones,43.8893,-100.7142,633
Wausaukee,WI,Marinette,45.3780,-87.9553,633
East Randolph,NY,Cattaraugus,42.1693,-78.9520,633
Midway,AL,Bullock,32.0764,-85.5244,633
Nocona Hills,TX,Montague,33.8524,-97.6435,633
Corwin,OH,Warren,39.5254,-84.0699,633
Industry,IL,McDonough,40.3270,-90.6082,633
Linn,TX,Hidalgo,26.5662,-98.1298,633
Sycamore,OH,Wyandot,40.9517,-83.1709,633
Evans Mills,NY,Jefferson,44.0870,-75.8078,632
Stetsonville,WI,Taylor,45.0772,-90.3143,632
New Boston,IL,Mercer,41.1698,-90.9998,632
Graford,TX,Palo Pinto,32.9374,-98.2474,632
Ettrick,WI,Trempealeau,44.1695,-91.2651,632
Warren,TX,Tyler,30.6127,-94.4105,632
Catawba,NC,Catawba,35.7095,-81.0668,632
Deal,NJ,Monmouth,40.2497,-73.9976,632
Ravenna,KY,Estill,37.6871,-83.9502,632
Watauga,TN,Carter,36.3687,-82.2919,631
Dahlgren,IL,Hamilton,38.1980,-88.6847,631
St. Francis,SD,Todd,43.1426,-100.9028,631
Upton,KY,Hardin,37.4626,-85.8990,631
Mesa,WA,Franklin,46.5735,-119.0013,631
Carbonado,WA,Pierce,47.0806,-122.0536,631
Evansville,MN,Douglas,46.0062,-95.6869,631
Carroll,OH,Fairfield,39.8025,-82.7062,631
Parkdale,MI,Manistee,44.2720,-86.2805,631
New Jerusalem,PA,Berks,40.4454,-75.7530,631
Noble,IL,Richland,38.6974,-88.2232,630
Mountainburg,AR,Crawford,35.6360,-94.1681,630
Hawk Point,MO,Lincoln,38.9715,-91.1318,630
Mendocino,CA,Mendocino,39.3110,-123.7908,630
Estherwood,LA,Acadia,30.1816,-92.4633,630
Crescent Valley,NV,Eureka,40.4198,-116.5753,630
Webster,WI,Burnett,45.8798,-92.3628,630
Red Rock,TX,Bastrop,29.9600,-97.4428,630
Coffeen,IL,Montgomery,39.0883,-89.3898,630
Mertztown,PA,Berks,40.5033,-75.6674,630
Cliffside,NC,Rutherford,35.2480,-81.7653,630
Lakota,ND,Nelson,48.0429,-98.3468,629
Shoshoni,WY,Fremont,43.2381,-108.1068,629
Vermont,IL,Fulton,40.2957,-90.4290,629
Buckland,AK,Northwest Arctic,65.9784,-161.1341,629
Fontanelle,IA,Adair,41.2901,-94.5602,629
Monroe,IN,Adams,40.7451,-84.9409,629
Milroy,IN,Rush,39.4982,-85.4675,629
Akiachak,AK,Bethel,60.9210,-161.4021,629
Timberlake,OH,Lake,41.6655,-81.4428,629
Cortland,NE,Gage,40.5059,-96.7063,629
Taconic Shores,NY,Columbia,42.1193,-73.5531,629
Dustin Acres,CA,Kern,35.2159,-119.3750,628
Jamesport,MO,Daviess,39.9749,-93.8029,628
Vicksburg,AZ,La Paz,33.7293,-113.8255,628
Pleasant Hill,LA,Sabine,31.8154,-93.5164,628
Casper Mountain,WY,Natrona,42.7416,-106.3082,628
